seller_id,seller_name,email,phone,city,state,country,seller_rating,seller_status,joined_date,_dq_issue
S00475,Jagrati Sports & Fitness Mart,jagratisportsfitness652@gmail.com,9776228277,Hyderabad,Telangana,India,2.3,Active,2024-12-07,
S00567,Mobiles & Accessories Mart - Rastogi,mobilesaccessoriesma623@gmail.com,6025625889,Bengaluru,Karnataka,India,4.4,Active,2025-08-23,
S00667,Balveer Furniture Ventures,balveerfurniturevent44@gmail.com,8277402588,Ahmedabad,Gujarat,India,2.6,Inactive,2024-11-20,
S00164,Ishita Sports & Fitness Retail Pvt Ltd,ishitasportsfitnessr651@gmail.com,7827422579,Kolkata,West Bengal,India,1.8,Active,2019-02-09,
S00843,Walla Fashion Enterprises,wallafashionenterpri420@gmail.com,6925502130,Ludhiana,Punjab,India,3.2,Active,2023-05-07,
S00269,Nazareth Ventures,nazarethventures814@gmail.com,7984257991,Pune,Maharashtra,India,2.7,Active,2020-03-20,
S00727,Balvan Fashion Retail Pvt Ltd,balvanfashionretailp436@gmail.com,9548138666,Mumbai,Maharashtra,India,4.0,Active,2024-11-08,
S00251,Sood Mart,soodmart974@gmail.com,9801573993,Bengaluru,Karnataka,India,4.6,Active,2022-08-07,
S00657,Fashion Traders - Pillay,fashiontraderspillay142@gmail.com,8488214236,Bengaluru,Karnataka,India,3.7,Active,2021-06-15,
S00093,Gupta Grocery House,guptagroceryhouse970@gmail.com,7750606853,Kochi,Kerala,India,3.2,Active,2021-07-08,
S00009,Issac Exports,issacexports157@gmail.com,8288095701,Indore,Madhya Pradesh,India,4.5,Inactive,2022-06-13,
S00387,Mall Ventures,mallventures592@gmail.com,7168739774,Kolkata,West Bengal,India,1.4,Active,2021-10-07,
S00061,Tripathi Mart,tripathimart76@gmail.com,9594647436,Mumbai,Maharashtra,India,4.3,Active,2023-04-12,
S00095,Pallavi Books & Stationery Co.,pallavibooksstatione114@gmail.com,8341036971,Chandigarh,Chandigarh,India,2.2,Inactive,2025-09-10,
S00313,Fashion Collection - Varughese,fashioncollectionvar160@gmail.com,7459334419,Pune,Maharashtra,India,3.3,Inactive,2019-11-13,
S00827,Rout Emporium,routemporium725@gmail.com,9471246335,Pune,Maharashtra,India,4.8,Active,2022-10-23,
S00147,Fashion Retail Pvt Ltd - Dugal,fashionretailpvtltdd17@gmail.com,7926142939,Hyderabad,Telangana,India,4.3,Active,2025-01-23,
S00205,Mitra Sports & Fitness Retail Pvt Ltd,mitrasportsfitnessre104@gmail.com,8336884443,Pune,Maharashtra,India,2.1,Active,2025-03-01,
S00130,Lal Enterprises,lalenterprises735@gmail.com,9187072867,Indore,Madhya Pradesh,India,3.7,Active,2022-06-16,
S00065,Zacharia Books & Stationery Emporium,zachariabooksstation810@gmail.com,9048175496,Ludhiana,Punjab,India,4.2,Inactive,2020-03-19,
S00195,Ronith Books & Stationery Traders,ronithbooksstationer801@gmail.com,8787598564,Delhi,Delhi,India,2.5,Active,2021-06-16,
S00902,Venkataraman Grocery Retail Pvt Ltd,venkataramangroceryr449@gmail.com,9560858167,Mumbai,Maharashtra,India,1.7,Active,2023-09-26,
S00893,Dani Books & Stationery Enterprises,danibooksstationerye261@gmail.com,7357155868,Hyderabad,Telangana,India,3.9,Active,2025-06-21,
S00557,Dominic Grocery Exports,dominicgroceryexport251@gmail.com,6136749261,Kolkata,West Bengal,India,4.2,Inactive,2026-04-17,
S00787,Anvi Footwear Hub,anvifootwearhub290@gmail.com,8119181828,Indore,Madhya Pradesh,India,4.3,Active,2024-04-02,
S00224,Toys & Baby Care Retail Pvt Ltd - Ahluwalia,toysbabycareretailpv884@gmail.com,7175250074,Kochi,Kerala,India,2.6,Active,2025-06-18,
S00539,Aurora Furniture Retail Pvt Ltd,aurorafurnitureretai120@gmail.com,6669183626,Kolkata,West Bengal,India,2.8,Active,2024-12-23,
S00072,Biswas Emporium,biswasemporium68@gmail.com,7499856984,Mumbai,Maharashtra,India,3.4,Active,2020-02-11,
S00215,Keer Books & Stationery Retail Pvt Ltd,keerbooksstationeryr319@gmail.com,9289023303,Chandigarh,Chandigarh,India,1.7,Active,2023-01-16,
S00705,Electronics Co. - Sastry,electronicscosastry914@gmail.com,6618538003,Ahmedabad,Gujarat,India,2.3,Active,2021-06-20,
S00954,Home & Lifestyle Hub - Chaudhry,homelifestylehubchau799@gmail.com,6368528306,Patna,Bihar,India,2.0,Active,2024-05-19,
S00721,Thakkar Collection,thakkarcollection642@gmail.com,9286604164,Mumbai,Maharashtra,India,4.0,Inactive,2022-01-15,
S00528,Home & Lifestyle Enterprises - Bail,homelifestyleenterpr666@gmail.com,8013649718,Delhi,Delhi,India,4.2,Inactive,2025-05-20,
S00376,Sports & Fitness Enterprises - Modi,sportsfitnessenterpr512@gmail.com,9005050613,Delhi,Delhi,India,4.2,Active,2024-02-21,
S00744,Pandit Co.,panditco935@gmail.com,9673162526,Hyderabad,Telangana,India,4.1,Inactive,2023-10-06,
S00693,Zacharia Exports,zachariaexports391@gmail.com,6139898681,Chandigarh,Chandigarh,India,4.3,Active,2019-07-30,
S00770,Mobiles & Accessories Retail Pvt Ltd - Mahajan,mobilesaccessoriesre660@gmail.com,7985856728,Bengaluru,Karnataka,India,3.5,Active,2023-04-05,
S00424,Loke Electronics Co.,lokeelectronicsco890@gmail.com,8152085076,Bengaluru,Karnataka,India,3.7,Inactive,2021-12-28,
S00300,Veda Kitchenware Store,vedakitchenwarestore790@gmail.com,9303718376,Ludhiana,Punjab,India,4.0,Active,2022-08-16,
S00452,Toys & Baby Care House - Chaudhry,toysbabycarehousecha926@gmail.com,7515837767,Pune,Maharashtra,India,2.9,Active,2020-01-05,
S00460,Onkar Sports & Fitness House,onkarsportsfitnessho755@gmail.com,8076789973,Indore,Madhya Pradesh,India,4.0,Active,2023-09-25,
S00434,Lakshmi Mobiles & Accessories Traders,lakshmimobilesaccess547@gmail.com,8158673425,Delhi,Delhi,India,3.5,Active,2022-06-16,
S00861,Rastogi Collection,rastogicollection520@gmail.com,6123428931,Indore,Madhya Pradesh,India,4.0,Active,2021-02-05,
S00512,Footwear Store - Chatterjee,footwearstorechatter257@gmail.com,8439284044,Hyderabad,Telangana,India,4.2,Active,2023-07-13,
S00148,Manda Kitchenware Retail Pvt Ltd,mandakitchenwarereta513@gmail.com,8016315999,Bengaluru,Karnataka,India,3.3,Active,2019-05-02,
S00503,Home & Lifestyle Collection - Prabhu,homelifestylecollect827@gmail.com,9362050150,Kolkata,West Bengal,India,3.7,Active,2023-12-09,
S00785,Panchal Beauty Co.,panchalbeautyco144@gmail.com,6557325737,Hyderabad,Telangana,India,3.2,Active,2021-11-26,
S00685,Fashion Ventures - Pathak,fashionventurespatha945@gmail.com,8930596601,Jaipur,Rajasthan,India,3.7,Inactive,2022-03-23,
S00840,Brar Toys & Baby Care Collection,brartoysbabycarecoll115@gmail.com,7062113695,Patna,Bihar,India,3.4,Active,2025-09-11,
S00760,Bhatnagar Footwear Exports,bhatnagarfootwearexp681@gmail.com,8888636774,Delhi,Delhi,India,4.3,Active,2020-12-28,
S00632,Grocery Store - Sarkar,grocerystoresarkar118@gmail.com,7052312447,Hyderabad,Telangana,India,2.6,Active,2025-03-08,
S00875,Morar Mart,morarmart724@gmail.com,9429250105,Nagpur,Maharashtra,India,3.7,Active,2022-07-15,
S00533,Narasimhan Home & Lifestyle Retail Pvt Ltd,narasimhanhomelifest178@gmail.com,7381674233,Patna,Bihar,India,3.3,Active,2022-05-26,
S00292,Prabhakar Fashion House,prabhakarfashionhous107@gmail.com,8921643347,Hyderabad,Telangana,India,3.8,Active,2020-11-29,
S00311,Books & Stationery Emporium - Oak,booksstationeryempor423@gmail.com,9593983684,Kochi,Kerala,India,3.1,Active,2023-06-15,
S00766,Zehaan Kitchenware Hub,zehaankitchenwarehub439@gmail.com,6124912565,Bengaluru,Karnataka,India,2.3,Active,2024-05-30,
S00103,Furniture Collection - Goswami,furniturecollectiong381@gmail.com,9192856543,Kolkata,West Bengal,India,4.6,Active,2021-02-01,
S00919,Home & Lifestyle Exports - Halder,homelifestyleexports446@gmail.com,9733116772,Mumbai,Maharashtra,India,4.1,Active,2025-11-24,
S00569,Books & Stationery Mart - Sane,booksstationerymarts976@gmail.com,9834146511,Lucknow,Uttar Pradesh,India,2.0,Active,2020-01-19,
S00436,Tandon Beauty Mart,tandonbeautymart959@gmail.com,7432756041,Coimbatore,Tamil Nadu,India,4.2,Inactive,2024-04-13,
S00666,Yamini Beauty House,yaminibeautyhouse715@gmail.com,6766204719,Bengaluru,Karnataka,India,3.2,Active,2019-05-20,
S00649,Dora Mart,doramart904@gmail.com,9661347323,Mumbai,Maharashtra,India,3.1,Active,2025-09-08,
S00209,Shroff Ventures,shroffventures488@gmail.com,8160898992,Ahmedabad,Gujarat,India,2.2,Active,2020-12-09,
S00968,Bhavani Beauty Exports,bhavanibeautyexports2@gmail.com,6693429291,Surat,Gujarat,India,4.7,Active,2019-06-14,
S00035,Ekta Furniture Exports,ektafurnitureexports742@gmail.com,7729806990,Bengaluru,Karnataka,India,2.0,Active,2024-03-06,
S00816,Owen Footwear Retail Pvt Ltd,owenfootwearretailpv878@gmail.com,6559835411,Jaipur,Rajasthan,India,3.9,Active,2024-07-29,
S00885,Desai Electronics Traders,desaielectronicstrad635@gmail.com,6040476921,Mumbai,Maharashtra,India,1.8,Active,2021-02-20,
S00332,Vohra Hub,vohrahub403@gmail.com,9570279371,Nagpur,Maharashtra,India,2.8,Active,2020-11-02,
S00006,Girik Footwear Store,girikfootwearstore406@gmail.com,9242388496,Kochi,Kerala,India,4.4,Active,2021-06-17,
S00214,Home & Lifestyle Retail Pvt Ltd - Nayak,homelifestyleretailp998@gmail.com,9546913736,Ludhiana,Punjab,India,4.1,Active,2023-03-12,
S00071,Chada Books & Stationery Ventures,chadabooksstationery463@gmail.com,7908470076,Jaipur,Rajasthan,India,3.3,Active,2023-12-22,
S00707,Fashion House - Thakkar,fashionhousethakkar629@gmail.com,9935782434,Surat,Gujarat,India,3.9,Active,2026-01-24,
S00797,Furniture Emporium - Sengupta,furnitureemporiumsen637@gmail.com,8005070260,Delhi,Delhi,India,3.6,Active,2024-11-21,
S00119,Bhardwaj Toys & Baby Care Co.,bhardwajtoysbabycare723@gmail.com,7838578652,Jaipur,Rajasthan,India,3.4,Active,2025-02-15,
S00970,Desai Retail Pvt Ltd,desairetailpvtltd742@gmail.com,6556684732,Bengaluru,Karnataka,India,2.6,Active,2026-06-20,
S00749,Upma Grocery House,upmagroceryhouse892@gmail.com,6205943897,Mumbai,Maharashtra,India,3.4,Active,2019-06-13,
S00243,Leela Books & Stationery House,leelabooksstationery624@gmail.com,7465472269,Kochi,Kerala,India,4.0,Active,2022-05-09,
S00075,Wable Furniture House,wablefurniturehouse992@gmail.com,8945198327,Bengaluru,Karnataka,India,2.7,Active,2025-03-28,
S00238,Toys & Baby Care Collection - Sarraf,toysbabycarecollecti122@gmail.com,9016608801,Mumbai,Maharashtra,India,4.2,Inactive,2026-02-24,
S00663,Thaker Exports,thakerexports309@gmail.com,8079311029,Delhi,Delhi,India,4.4,Active,2021-10-09,
S00601,Footwear Retail Pvt Ltd - Dugal,footwearretailpvtltd472@gmail.com,7863330212,Coimbatore,Tamil Nadu,India,3.2,Active,2023-10-06,
S00236,Verma Furniture Emporium,vermafurnitureempori444@gmail.com,7756289002,Delhi,Delhi,India,3.5,Active,2024-07-23,
S00655,Fashion Ventures - Shenoy,fashionventuressheno855@gmail.com,6679541072,Delhi,Delhi,India,3.4,Active,2022-04-01,
S00382,Bal Hub,balhub197@gmail.com,6819588373,Bengaluru,Karnataka,India,2.9,Active,2020-09-03,
S00799,Toys & Baby Care Collection - Bose,toysbabycarecollecti132@gmail.com,8859177932,Mumbai,Maharashtra,India,2.7,Active,2020-08-07,
S00160,Banik Footwear Exports,banikfootwearexports694@gmail.com,7382825867,Mumbai,Maharashtra,India,2.7,Active,2021-01-25,
S00044,Kitchenware Collection - Koshy,kitchenwarecollectio742@gmail.com,8134352408,Pune,Maharashtra,India,2.3,Active,2019-08-12,
S00041,Meghana Toys & Baby Care Store,meghanatoysbabycares584@gmail.com,9507527354,Delhi,Delhi,India,3.1,Inactive,2022-02-05,
S00788,Falan Home & Lifestyle Enterprises,falanhomelifestyleen838@gmail.com,8772512957,Kolkata,West Bengal,India,3.6,Active,2023-11-07,
S00140,Yash Footwear Hub,yashfootwearhub478@gmail.com,6753556093,Delhi,Delhi,India,4.1,Active,2025-03-16,
S00845,Onveer Furniture Collection,onveerfurniturecolle942@gmail.com,7785324264,Patna,Bihar,India,4.4,Active,2019-03-27,
S00341,Furniture Store - Chauhan,furniturestorechauha261@gmail.com,6448850155,Delhi,Delhi,India,3.3,Active,2019-04-30,
S00733,Grocery Ventures - Doctor,groceryventuresdocto529@gmail.com,6660138241,Kochi,Kerala,India,2.5,Active,2025-10-28,
S00085,Fashion Emporium - Bhargava,fashionemporiumbharg79@gmail.com,6998679807,Chennai,Tamil Nadu,India,4.5,Active,2021-02-10,
S00122,Books & Stationery Mart - Thakkar,booksstationerymartt141@gmail.com,6993308330,Delhi,Delhi,India,2.1,Active,2024-04-18,
S00630,Triveni Toys & Baby Care Traders,trivenitoysbabycaret76@gmail.com,9136657224,Bengaluru,Karnataka,India,1.4,Active,2025-05-12,
S00312,Majumdar Fashion Mart,majumdarfashionmart531@gmail.com,7404335048,Mumbai,Maharashtra,India,3.6,Active,2025-05-30,
S00132,Meghana Grocery Exports,meghanagroceryexport384@gmail.com,9766182512,Bengaluru,Karnataka,India,4.8,Active,2020-06-05,
S00515,Prabhakar Emporium,prabhakaremporium430@gmail.com,9684590902,Lucknow,Uttar Pradesh,India,2.4,Inactive,2022-09-14,
S00871,Narang Store,narangstore501@gmail.com,9058162951,Surat,Gujarat,India,3.6,Active,2021-12-25,
S00830,Shukla Toys & Baby Care Traders,shuklatoysbabycaretr958@gmail.com,6441529821,Hyderabad,Telangana,India,3.5,Active,2025-11-16,
S00629,Bail Furniture Ventures,bailfurnitureventure114@gmail.com,9911244211,Kolkata,West Bengal,India,3.5,Active,2021-05-01,
S00834,Bhakta Kitchenware Traders,bhaktakitchenwaretra193@gmail.com,6499825080,Jaipur,Rajasthan,India,1.8,Active,2021-02-10,
S00802,Zaid Footwear Traders,zaidfootweartraders496@gmail.com,8396737948,Pune,Maharashtra,India,3.4,Active,2026-05-08,
S00433,Bassi Electronics Store,bassielectronicsstor792@gmail.com,8596363212,Delhi,Delhi,India,2.7,Active,2023-07-31,
S00603,Grocery Co. - Magar,grocerycomagar482@gmail.com,9570412009,Chennai,Tamil Nadu,India,4.1,Active,2019-02-14,
S00348,Swamy Fashion Ventures,swamyfashionventures212@gmail.com,8854249321,Delhi,Delhi,India,3.0,Inactive,2025-01-23,
S00648,Grocery Ventures - Naidu,groceryventuresnaidu543@gmail.com,9861031310,Pune,Maharashtra,India,4.4,Active,2021-09-04,
S00928,Murthy Co.,murthyco166@gmail.com,6162047876,Pune,Maharashtra,India,3.7,Active,2024-11-20,
S00723,Bumb Kitchenware Collection,bumbkitchenwarecolle326@gmail.com,9227104331,Pune,Maharashtra,India,3.6,Active,2019-09-08,
S00686,Dayamai Books & Stationery Collection,dayamaibooksstatione587@gmail.com,8267320441,Indore,Madhya Pradesh,India,4.9,Active,2022-04-26,
S00718,Ikshita Grocery Store,ikshitagrocerystore608@gmail.com,7126978930,Mumbai,Maharashtra,India,4.1,Active,2022-06-29,
S00523,Pillai Fashion Mart,pillaifashionmart727@gmail.com,7577711837,Bengaluru,Karnataka,India,2.3,Active,22/10/2020,invalid_joined_date
S00874,Home & Lifestyle Retail Pvt Ltd - Sibal,homelifestyleretailp26@gmail.com,6615727682,Delhi,Delhi,India,3.8,Active,2020-03-17,
S00027,Rai Co.,raico373@gmail.com,9159514846,Ahmedabad,Gujarat,India,3.0,Active,2025-03-20,duplicate_seller_record
S00142,Toys & Baby Care Retail Pvt Ltd - Dugar,toysbabycareretailpv174@gmail.com,7872808010,Jaipur,Rajasthan,India,4.1,Active,2026-01-27,
S00897,Yashodhara Fashion Mart,yashodharafashionmar882@gmail.com,9816995706,Bengaluru,Karnataka,India,1.7,Active,2019-12-22,
S00306,Gayathri Electronics Exports,gayathrielectronicse195@gmail.com,9829456511,Bengaluru,Karnataka,India,3.6,Active,2020-06-15,
S00930,Aishani Sports & Fitness House,aishanisportsfitness307@gmail.com,8057303627,Pune,Maharashtra,India,4.3,Active,2020-07-26,
S00453,Ganesan Ventures,ganesanventures445@gmail.com,9108573278,Jaipur,Rajasthan,India,3.8,Active,2022-04-05,
S00552,Books & Stationery Collection - Bhat,booksstationerycolle149@gmail.com,8377294209,Bengaluru,Karnataka,India,3.0,Active,2020-05-20,
S00461,Books & Stationery Enterprises - Gill,booksstationeryenter915@gmail.com,9717957602,Kolkata,West Bengal,India,2.9,Active,2022-11-09,
S00426,Mobiles & Accessories Mart - Suri,mobilesaccessoriesma993@gmail.com,9371834404,Bengaluru,Karnataka,India,4.9,Active,2021-07-14,
S00519,Kamala Beauty House,kamalabeautyhouse163@gmail.com,8938743027,Indore,Madhya Pradesh,India,1.9,Active,2021-10-08,
S00598,Dugar Emporium,dugaremporium400@gmail.com,9711964215,Jaipur,Rajasthan,India,4.9,Active,2023-04-27,
S00838,Hiral Fashion Exports,hiralfashionexports43@gmail.com,9231112712,Delhi,Delhi,India,3.6,Active,2021-11-16,
S00060,Tella Retail Pvt Ltd,tellaretailpvtltd180@gmail.com,6969379237,Bengaluru,Karnataka,India,3.9,Active,2026-06-24,
S00427,Sekhon Electronics Co.,sekhonelectronicsco607@gmail.com,8419876351,Kolkata,West Bengal,India,3.9,Active,2022-05-13,
S00439,Harish Mobiles & Accessories Exports,harishmobilesaccesso812@gmail.com,8772429543,Jaipur,Rajasthan,India,2.0,Active,2023-05-31,
S00571,Kitchenware Hub - Dua,kitchenwarehubdua251@gmail.com,6972832152,Surat,Gujarat,India,3.6,Inactive,2023-09-28,
S00339,Toys & Baby Care Co. - Bhagat,toysbabycarecobhagat438@gmail.com,8489952997,Patna,Bihar,India,3.6,Active,2024-07-10,
S00141,Bhavani Mobiles & Accessories Co.,bhavanimobilesaccess303@gmail.com,7353693785,Nagpur,Maharashtra,India,2.8,Active,2026-03-13,
S00167,Mohammed Beauty Traders,mohammedbeautytrader270@gmail.com,8171339596,Jaipur,Rajasthan,India,2.5,Active,2021-04-26,
S00412,Kar Store,karstore190@gmail.com,8012495528,Lucknow,Uttar Pradesh,India,4.2,Active,2024-08-30,
S00357,Chaudhary Books & Stationery Emporium,chaudharybooksstatio882@gmail.com,8036965666,Mumbai,Maharashtra,India,3.4,Active,2020-12-11,
S00572,Bhavsar Grocery Emporium,bhavsargroceryempori347@gmail.com,7814474430,Hyderabad,Telangana,India,4.1,Active,2021-06-09,
S00540,Sports & Fitness Ventures - Khanna,sportsfitnessventure752@gmail.com,9119524364,Ahmedabad,Gujarat,India,1.3,Active,2024-07-07,
S00527,Chand Store,chandstore957@gmail.com,9613315520,Bengaluru,Karnataka,India,3.3,Active,2023-05-14,
S00241,Nagarajan Store,nagarajanstore124@gmail.com,9373516091,Mumbai,Maharashtra,India,4.1,Active,2026-05-21,
S00976,Kitchenware House - Nazareth,kitchenwarehousenaza713@gmail.com,8936999516,Surat,Gujarat,India,3.5,Active,2021-09-30,
S00945,Mobiles & Accessories Store - Kala,mobilesaccessoriesst33@gmail.com,9527758446,Mumbai,Maharashtra,India,3.3,Inactive,2022-06-20,
S00279,Urvashi Beauty Retail Pvt Ltd,urvashibeautyretailp519@gmail.com,6818451848,Kolkata,West Bengal,India,4.2,Active,2023-12-19,
S00007,Viraj Grocery Hub,virajgroceryhub94@gmail.com,6122691669,Patna,Bihar,India,4.9,Active,2025-03-16,
S00490,Footwear House - Deo,footwearhousedeo397@gmail.com,7017537030,Ahmedabad,Gujarat,India,4.1,Active,2023-01-05,
S00135,Fashion Retail Pvt Ltd - Bora,fashionretailpvtltdb240@gmail.com,8995342836,Jaipur,Rajasthan,India,3.0,Active,2025-08-20,
S00620,Victor Books & Stationery Retail Pvt Ltd,victorbooksstationer222@gmail.com,8339055044,Chennai,Tamil Nadu,India,3.5,Inactive,2024-08-06,
S00062,Mobiles & Accessories Mart - Misra,mobilesaccessoriesma23@gmail.com,9409097439,Hyderabad,Telangana,India,4.2,Active,2021-02-17,
S00575,Kalpit Beauty Emporium,kalpitbeautyemporium914@gmail.com,7841772256,Bengaluru,Karnataka,India,1.3,Inactive,2021-03-23,
S00485,Sastry Mobiles & Accessories Exports,sastrymobilesaccesso253@gmail.com,7496718325,Delhi,Delhi,India,3.6,Active,2021-10-01,
S00918,Kitchenware Ventures - Balay,kitchenwareventuresb829@gmail.com,9113633792,Mumbai,Maharashtra,India,4.4,Inactive,2022-02-18,
S00606,Mahajan Traders,mahajantraders289@gmail.com,7811390438,Bengaluru,Karnataka,India,2.6,Inactive,2021-09-11,
S00952,Chaudhry Collection,chaudhrycollection946@gmail.com,8937440394,Chennai,Tamil Nadu,India,3.2,Active,2021-07-27,
S00125,Ekansh Furniture Hub,ekanshfurniturehub911@gmail.com,7874315274,Chennai,Tamil Nadu,India,4.0,Active,2022-10-12,
S00542,Lanka Retail Pvt Ltd,lankaretailpvtltd61@gmail.com,7346791214,Hyderabad,Telangana,India,2.0,Active,2019-09-21,
S00631,Fashion Enterprises - Pathak,fashionenterprisespa356@gmail.com,9998028413,Kolkata,West Bengal,India,3.8,Active,2024-10-22,
S00393,Narayan Beauty Traders,narayanbeautytraders382@gmail.com,8778817884,Ahmedabad,Gujarat,India,3.4,Active,2019-09-26,
S00937,Palla Collection,pallacollection948@gmail.com,9117595749,Lucknow,Uttar Pradesh,India,3.7,Inactive,2022-09-16,
S00182,Electronics Traders - Mallick,electronicstradersma827@gmail.com,9481491778,Surat,Gujarat,India,3.1,Active,2025-05-10,
S00363,Seshadri Mobiles & Accessories Mart,seshadrimobilesacces645@gmail.com,9929049047,Surat,Gujarat,India,2.0,Active,2022-02-12,
S00037,Balay Electronics Exports,balayelectronicsexpo773@gmail.com,6330923271,Delhi,Delhi,India,3.7,Active,2021-11-15,
S00090,Kala Books & Stationery Co.,kalabooksstationeryc678@gmail.com,8929622292,Hyderabad,Telangana,India,4.0,Active,2023-02-01,
S00291,Priya Footwear Co.,priyafootwearco424@gmail.com,7202341326,Jaipur,Rajasthan,India,2.1,Active,2024-04-22,
S00112,Nitesh Sports & Fitness Ventures,niteshsportsfitnessv255@gmail.com,7595327877,Mumbai,Maharashtra,India,4.4,Active,2020-01-04,
S00960,Furniture Emporium - Chakraborty,furnitureemporiumcha426@gmail.com,6571219881,Mumbai,Maharashtra,India,3.8,Active,2025-03-17,
S00714,Anjali Kitchenware Enterprises,anjalikitchenwareent672@gmail.com,9241118600,Mumbai,Maharashtra,India,4.1,Active,2020-09-13,
S00803,Comar Emporium,comaremporium262@gmail.com,8787158415,Jaipur,Rajasthan,India,3.3,Active,2025-02-03,duplicate_seller_record
S00273,,homelifestylecozacha419@gmail.com,8126944869,Bengaluru,Karnataka,India,3.2,Active,2023-06-16,missing_seller_name
S00636,Furniture Emporium - Nori,furnitureemporiumnor149@gmail.com,8105053795,Mumbai,Maharashtra,India,4.4,Active,2023-04-29,
S00837,Mobiles & Accessories Store - Edwin,mobilesaccessoriesst904@gmail.com,9943460666,Pune,Maharashtra,India,2.9,Inactive,2024-06-22,
S00047,Yashodhara Toys & Baby Care Mart,yashodharatoysbabyca313@gmail.com,6913341232,Bengaluru,Karnataka,India,3.7,Active,2023-08-01,
S00325,Madan Retail Pvt Ltd,madanretailpvtltd669@gmail.com,7983248262,Bengaluru,Karnataka,India,3.9,Active,2020-10-09,
S00459,Nisha Kitchenware Co.,nishakitchenwareco987@gmail.com,9707933496,Kochi,Kerala,India,1.8,Active,2026-01-26,
S00437,Yadavi Footwear Co.,yadavifootwearco898@gmail.com,6248156985,Jaipur,Rajasthan,India,3.4,Active,2019-08-02,
S00955,Grocery Co. - Ahluwalia,grocerycoahluwalia174@gmail.com,8462632514,Mumbai,Maharashtra,India,3.0,Active,2025-02-25,
S00100,Kothari Emporium,kothariemporium509@gmail.com,9584161692,Jaipur,Rajasthan,India,3.6,Active,2019-11-24,
S00538,Karan Furniture House,karanfurniturehouse754@gmail.com,7370502497,Ahmedabad,Gujarat,India,4.6,Active,2021-10-10,
S00941,Brijesh Home & Lifestyle Collection,brijeshhomelifestyle951@gmail.com,9936634392,Pune,Maharashtra,India,3.1,Active,2025-08-27,
S00488,Footwear Exports - Narain,footwearexportsnarai651@gmail.com,8743553795,Kolkata,West Bengal,India,1.5,Active,2026-04-01,
S00430,Sports & Fitness Mart - Nagy,sportsfitnessmartnag662@gmail.com,7493631230,Kolkata,West Bengal,India,2.8,Active,2024-03-16,
S00220,Kitchenware Exports - Shah,kitchenwareexportssh193@gmail.com,7830965207,Delhi,Delhi,India,4.9,Active,2023-09-11,
S00940,Pai Enterprises,paienterprises167@gmail.com,9150666267,Hyderabad,Telangana,India,4.7,Active,2023-02-26,
S00846,Nazareth Beauty Retail Pvt Ltd,nazarethbeautyretail471@gmail.com,9836253666,Chennai,Tamil Nadu,India,3.4,Active,2023-05-11,
S00178,Udant Footwear Retail Pvt Ltd,udantfootwearretailp882@gmail.com,9582710910,Patna,Bihar,India,2.8,Active,2019-09-05,
S00747,Bir Retail Pvt Ltd,birretailpvtltd408@gmail.com,6715160252,Mumbai,Maharashtra,India,3.7,Active,2024-02-06,
S00222,Books & Stationery Retail Pvt Ltd - Talwar,booksstationeryretai671@gmail.com,6353465549,Surat,Gujarat,India,2.9,Inactive,2024-04-11,
S00110,Books & Stationery Mart - Sunder,booksstationerymarts495@gmail.com,7647102767,Kochi,Kerala,India,3.4,Active,2020-08-11,
S00208,Sani Beauty Ventures,sanibeautyventures155@gmail.com,6158693806,Delhi,Delhi,India,4.2,Active,2025-01-02,
S00988,Books & Stationery Enterprises - Apte,booksstationeryenter472@gmail.com,7450000001,Surat,Gujarat,India,3.0,Active,2026-02-22,
S00335,Praneel Beauty Traders,praneelbeautytraders510@gmail.com,9809733977,Kolkata,West Bengal,India,3.3,Active,2025-09-24,
S00111,Kitchenware Emporium - Kala,kitchenwareemporiumk999@gmail.com,9258815371,Bengaluru,Karnataka,India,2.9,Active,2020-02-01,
S00465,Kumar Grocery Co.,kumargroceryco724@gmail.com,6771199180,Delhi,Delhi,India,3.5,Active,2020-04-28,
S00301,Shroff Kitchenware Traders,shroffkitchenwaretra260@gmail.com,9435031365,Pune,Maharashtra,India,1.4,Active,2025-07-22,
S00334,Minhas Retail Pvt Ltd,minhasretailpvtltd890@gmail.com,7206447421,Hyderabad,Telangana,India,4.4,Inactive,2019-01-15,
S00091,Home & Lifestyle Collection - Solanki,homelifestylecollect771@gmail.com,9383473597,Ahmedabad,Gujarat,India,3.4,Active,2023-04-14,
S00315,Ray Home & Lifestyle Co.,rayhomelifestyleco650@gmail.com,9048058925,Indore,Madhya Pradesh,India,3.5,Active,2019-07-26,
S00914,Vedant Sports & Fitness Hub,vedantsportsfitnessh4@gmail.com,6347789489,Pune,Maharashtra,India,3.3,Active,2023-10-18,
S00216,Rushil Beauty Emporium,rushilbeautyemporium518@gmail.com,9103579727,Surat,Gujarat,India,3.7,Active,2020-10-31,
S00373,Damyanti Fashion Exports,damyantifashionexpor273@gmail.com,7569087766,Mumbai,Maharashtra,India,4.3,Active,2019-10-15,
S00089,Furniture House - Mallick,furniturehousemallic19@gmail.com,8423573322,Mumbai,Maharashtra,India,2.0,Active,2020-02-19,
S00039,Bhatti Kitchenware Mart,bhattikitchenwaremar816@gmail.com,6586518506,Delhi,Delhi,India,4.2,Active,2023-01-23,
